timestamp,latitude,longitude,datetime,timedelta,spacedelta,stopping,journey_id,stationary_id
1582280566,45.4691467285156,9.22469740537493,2020-02-21T10:22:46Z,32,72.0102332613921,FALSE,13254373521875675594,
1582280600,45.4700317382813,9.22647524959534,2020-02-21T10:23:20Z,34,170.304253889568,FALSE,13254373521875675594,
1582280698,45.4699096679688,9.22647111118699,2020-02-21T10:24:58Z,98,13.5708711712535,FALSE,13254373521875675594,
1582280912,45.4700012207031,9.22704450047648,2020-02-21T10:28:32Z,214,45.978866223851,FALSE,13254373521875675594,
1582280960,45.4696960449219,9.22775476359114,2020-02-21T10:29:20Z,48,65.0796300263498,FALSE,13254373521875675594,
1582281167,45.4698791503906,9.2272688721842,2020-02-21T10:32:47Z,207,43.1032244049195,FALSE,13254373521875675594,
1582281923,45.4703674316406,9.22741359825271,2020-02-21T10:45:23Z,756,55.4356090687817,FALSE,13254373521875675594,
1582282303,45.4718322753906,9.23011852409888,2020-02-21T10:51:43Z,380,266.919212284918,FALSE,13254373521875675594,
1582282310,45.4718322753906,9.23011852409888,2020-02-21T10:51:50Z,7,0,TRUE,13254373521875675594,
1582282313,45.4717407226563,9.23079827818214,2020-02-21T10:51:53Z,3,54.1199383050325,FALSE,13254373521875675594,
1582282318,45.4718017578125,9.23139521551953,2020-02-21T10:51:58Z,5,47.1690999677372,FALSE,13254373521875675594,
1582282321,45.4718017578125,9.23139521551953,2020-02-21T10:52:01Z,3,1.03295876042177e-10,TRUE,13254373521875675594,
1582282342,45.4717102050781,9.23245857773879,2020-02-21T10:52:22Z,21,83.7721330689242,FALSE,13254373521875675594,
1582282361,45.4718933105469,9.23300513333481,2020-02-21T10:52:41Z,19,47.3367702777803,FALSE,13254373521875675594,
1582282483,45.4709777832031,9.2324633066473,2020-02-21T10:54:43Z,122,110.221468547412,FALSE,13254373521875675594,
1582282583,45.470947265625,9.23004028010098,2020-02-21T10:56:23Z,100,189.506738388332,FALSE,13254373521875675594,
1582282683,45.470947265625,9.22440895742614,2020-02-21T10:58:03Z,100,440.359575954072,FALSE,13254373521875675594,
1582282769,45.4710388183594,9.22363194773154,2020-02-21T10:59:29Z,86,61.6068545893905,FALSE,13254373521875675594,
1582282817,45.4708862304688,9.22239360925039,2020-02-21T11:00:17Z,48,98.3096464810084,FALSE,13254373521875675594,
1582282833,45.4708557128906,9.22150105579362,2020-02-21T11:00:33Z,16,69.8785748466092,FALSE,13254373521875675594,
1582282850,45.4708557128906,9.2209862253785,2020-02-21T11:00:50Z,17,40.2589024773583,FALSE,13254373521875675594,
1582282871,45.4708557128906,9.22015803374359,2020-02-21T11:01:11Z,21,64.7632410266574,FALSE,13254373521875675594,
1582282884,45.4709167480469,9.21955012718819,2020-02-21T11:01:24Z,13,48.0188394706285,FALSE,13254373521875675594,
1582282918,45.4711608886719,9.21880105014521,2020-02-21T11:01:58Z,34,64.5558081112656,FALSE,13254373521875675594,
1582282957,45.4708251953125,9.21769773810489,2020-02-21T11:02:37Z,39,93.9984249668277,FALSE,13254373521875675594,
1582282958,45.4708251953125,9.21769773810489,2020-02-21T11:02:38Z,1,1.17851743921847e-10,TRUE,13254373521875675594,
1582282983,45.4708557128906,9.21702917915135,2020-02-21T11:03:03Z,25,52.3901455099404,FALSE,13254373521875675594,
1582282996,45.4708251953125,9.21640423124745,2020-02-21T11:03:16Z,13,48.9874831994008,FALSE,13254373521875675594,
1582283537,45.4708251953125,9.21434684741363,2020-02-21T11:12:17Z,541,160.884161830598,FALSE,13254373521875675594,
1582283538,45.4708251953125,9.21434684741363,2020-02-21T11:12:18Z,1,1.17851743921847e-10,TRUE,13254373521875675594,
1582283539,45.4708251953125,9.21434684741363,2020-02-21T11:12:19Z,1,1.17851743921847e-10,TRUE,13254373521875675594,
1582284417,45.4707336425781,9.20958226813172,2020-02-21T11:26:57Z,878,372.721783302054,FALSE,13254373521875675594,
1582284418,45.4707336425781,9.20958226813172,2020-02-21T11:26:58Z,1,0,TRUE,13254373521875675594,
1582284451,45.470703125,9.20756845729745,2020-02-21T11:27:31Z,33,157.513641309193,FALSE,13254373521875675594,
